Name,Number,Inning,Bowler,Unable to finish,Notes,Match
Match_34_Innings_2_Over_19,19,Match_34_Innings_2,Jon Jones,No,1/0 score this over,Match_34
Match_34_Innings_2_Over_20,20,Match_34_Innings_2,Sheena Bean,No,6/0 score this over,Match_34
Match_35_Innings_1_Over_1,1,Match_35_Innings_1,Stephanie Bryant,No,10/3 score this over,Match_35
Match_35_Innings_1_Over_2,2,Match_35_Innings_1,Frederick Lewis,No,1/0 score this over,Match_35
Match_35_Innings_1_Over_3,3,Match_35_Innings_1,Frederick Lewis,No,3/0 score this over,Match_35
Match_35_Innings_1_Over_4,4,Match_35_Innings_1,James Hawkins,No,9/4 score this over,Match_35
Match_35_Innings_1_Over_5,5,Match_35_Innings_1,Frederick Lewis,No,2/0 score this over,Match_35
Match_35_Innings_1_Over_6,6,Match_35_Innings_1,Stephanie Bryant,No,2/1 score this over,Match_35
Match_35_Innings_1_Over_7,7,Match_35_Innings_1,James Hawkins,No,3/0 score this over,Match_35
Match_35_Innings_1_Over_8,8,Match_35_Innings_1,Stephanie Bryant,No,3/0 score this over,Match_35
Match_35_Innings_1_Over_9,9,Match_35_Innings_1,Felicia Williams,No,1/0 score this over,Match_35
Match_35_Innings_1_Over_10,10,Match_35_Innings_1,Stephanie Bryant,No,30/0 score this over,Match_35
Match_35_Innings_1_Over_11,11,Match_35_Innings_1,Corey Davis,No,4/0 score this over,Match_35
Match_35_Innings_1_Over_12,12,Match_35_Innings_1,Corey Davis,No,5/0 score this over,Match_35
Match_35_Innings_1_Over_13,13,Match_35_Innings_1,Felicia Williams,No,14/0 score this over,Match_35
Match_35_Innings_1_Over_14,14,Match_35_Innings_1,Stephanie Bryant,No,6/0 score this over,Match_35
Match_35_Innings_1_Over_15,15,Match_35_Innings_1,Corey Davis,No,6/0 score this over,Match_35
Match_35_Innings_1_Over_16,16,Match_35_Innings_1,James Hawkins,No,15/0 score this over,Match_35
Match_35_Innings_1_Over_17,17,Match_35_Innings_1,Stephanie Bryant,No,17/0 score this over,Match_35
Match_35_Innings_1_Over_18,18,Match_35_Innings_1,James Hawkins,No,3/0 score this over,Match_35
Match_35_Innings_1_Over_19,19,Match_35_Innings_1,Frederick Lewis,No,8/0 score this over,Match_35
Match_35_Innings_1_Over_20,20,Match_35_Innings_1,Corey Davis,No,14/0 score this over,Match_35
Match_35_Innings_2_Over_1,1,Match_35_Innings_2,Pamela Levine,No,5/5 score this over,Match_35
Match_35_Innings_2_Over_2,2,Match_35_Innings_2,Victor Ward,No,25/0 score this over,Match_35
Match_35_Innings_2_Over_3,3,Match_35_Innings_2,Andrea Williams,No,2/4 score this over,Match_35
Match_35_Innings_2_Over_4,4,Match_35_Innings_2,Victor Ward,No,4/0 score this over,Match_35
Match_35_Innings_2_Over_5,5,Match_35_Innings_2,Pamela Levine,No,10/0 score this over,Match_35
Match_35_Innings_2_Over_6,6,Match_35_Innings_2,Andrea Williams,No,15/0 score this over,Match_35
Match_35_Innings_2_Over_7,7,Match_35_Innings_2,Brian Hill,No,13/0 score this over,Match_35
Match_35_Innings_2_Over_8,8,Match_35_Innings_2,Pamela Levine,No,6/0 score this over,Match_35
Match_35_Innings_2_Over_9,9,Match_35_Innings_2,Jonathan Jones,No,5/0 score this over,Match_35
Match_35_Innings_2_Over_10,10,Match_35_Innings_2,Andrea Williams,No,8/0 score this over,Match_35
Match_35_Innings_2_Over_11,11,Match_35_Innings_2,Andrea Williams,No,2/0 score this over,Match_35
Match_35_Innings_2_Over_12,12,Match_35_Innings_2,Jonathan Jones,No,13/0 score this over,Match_35
Match_35_Innings_2_Over_13,13,Match_35_Innings_2,Victor Ward,No,11/0 score this over,Match_35
Match_35_Innings_2_Over_14,14,Match_35_Innings_2,Brian Hill,No,14/0 score this over,Match_35
Match_35_Innings_2_Over_15,15,Match_35_Innings_2,Victor Ward,No,3/0 score this over,Match_35
Match_35_Innings_2_Over_16,16,Match_35_Innings_2,Jonathan Jones,No,1/0 score this over,Match_35
Match_35_Innings_2_Over_17,17,Match_35_Innings_2,Andrea Williams,No,3/0 score this over,Match_35
Match_35_Innings_2_Over_18,18,Match_35_Innings_2,Andrea Williams,No,5/0 score this over,Match_35
Match_35_Innings_2_Over_19,19,Match_35_Innings_2,Victor Ward,No,8/0 score this over,Match_35
Match_35_Innings_2_Over_20,20,Match_35_Innings_2,Victor Ward,No,6/0 score this over,Match_35
Match_36_Innings_1_Over_1,1,Match_36_Innings_1,Curtis Cooper,No,5/0 score this over,Match_36
Match_36_Innings_1_Over_2,2,Match_36_Innings_1,Kristen Garcia,No,2/0 score this over,Match_36
Match_36_Innings_1_Over_3,3,Match_36_Innings_1,Micheal Davis,No,8/0 score this over,Match_36
Match_36_Innings_1_Over_4,4,Match_36_Innings_1,Curtis Cooper,No,3/0 score this over,Match_36
Match_36_Innings_1_Over_5,5,Match_36_Innings_1,Kristen Garcia,No,8/0 score this over,Match_36
Match_36_Innings_1_Over_6,6,Match_36_Innings_1,Curtis Cooper,No,1/0 score this over,Match_36
Match_36_Innings_1_Over_7,7,Match_36_Innings_1,John Riggs,No,8/0 score this over,Match_36
Match_36_Innings_1_Over_8,8,Match_36_Innings_1,Sandra Clark,No,9/0 score this over,Match_36
Match_36_Innings_1_Over_9,9,Match_36_Innings_1,Curtis Cooper,No,4/0 score this over,Match_36
Match_36_Innings_1_Over_10,10,Match_36_Innings_1,Kristen Garcia,No,26/0 score this over,Match_36
Match_36_Innings_1_Over_11,11,Match_36_Innings_1,Kristen Garcia,No,6/0 score this over,Match_36
Match_36_Innings_1_Over_12,12,Match_36_Innings_1,Curtis Cooper,No,2/0 score this over,Match_36
Match_36_Innings_1_Over_13,13,Match_36_Innings_1,John Riggs,No,6/0 score this over,Match_36
Match_36_Innings_1_Over_14,14,Match_36_Innings_1,Sandra Clark,No,2/0 score this over,Match_36
Match_36_Innings_1_Over_15,15,Match_36_Innings_1,Micheal Davis,No,4/0 score this over,Match_36
Match_36_Innings_1_Over_16,16,Match_36_Innings_1,Sandra Clark,No,6/0 score this over,Match_36
Match_36_Innings_1_Over_17,17,Match_36_Innings_1,Curtis Cooper,No,35/0 score this over,Match_36
Match_36_Innings_1_Over_18,18,Match_36_Innings_1,Micheal Davis,No,2/0 score this over,Match_36
Match_36_Innings_1_Over_19,19,Match_36_Innings_1,Curtis Cooper,No,4/0 score this over,Match_36
Match_36_Innings_1_Over_20,20,Match_36_Innings_1,Micheal Davis,No,1/0 score this over,Match_36
Match_36_Innings_2_Over_1,1,Match_36_Innings_2,Frederick Lewis,No,2/3 score this over,Match_36
Match_36_Innings_2_Over_2,2,Match_36_Innings_2,Frederick Lewis,No,11/1 score this over,Match_36
Match_36_Innings_2_Over_3,3,Match_36_Innings_2,Stephanie Bryant,No,10/4 score this over,Match_36
Match_36_Innings_2_Over_4,4,Match_36_Innings_2,Stephanie Bryant,No,3/1 score this over,Match_36
Match_36_Innings_2_Over_5,5,Match_36_Innings_2,Frederick Lewis,No,2/0 score this over,Match_36
Match_36_Innings_2_Over_6,6,Match_36_Innings_2,Corey Davis,No,1/0 score this over,Match_36
Match_36_Innings_2_Over_7,7,Match_36_Innings_2,Frederick Lewis,No,3/0 score this over,Match_36
Match_36_Innings_2_Over_8,8,Match_36_Innings_2,Corey Davis,No,7/0 score this over,Match_36
Match_36_Innings_2_Over_9,9,Match_36_Innings_2,James Hawkins,No,17/0 score this over,Match_36
Match_36_Innings_2_Over_10,10,Match_36_Innings_2,James Hawkins,No,12/0 score this over,Match_36
Match_36_Innings_2_Over_11,11,Match_36_Innings_2,Frederick Lewis,No,3/0 score this over,Match_36
Match_36_Innings_2_Over_12,12,Match_36_Innings_2,James Hawkins,No,10/0 score this over,Match_36
Match_36_Innings_2_Over_13,13,Match_36_Innings_2,Felicia Williams,No,8/0 score this over,Match_36
Match_36_Innings_2_Over_14,14,Match_36_Innings_2,Stephanie Bryant,No,18/0 score this over,Match_36
Match_36_Innings_2_Over_15,15,Match_36_Innings_2,Corey Davis,No,2/0 score this over,Match_36
Match_36_Innings_2_Over_16,16,Match_36_Innings_2,Felicia Williams,No,8/0 score this over,Match_36
Match_36_Innings_2_Over_17,17,Match_36_Innings_2,Felicia Williams,No,11/0 score this over,Match_36
Match_36_Innings_2_Over_18,18,Match_36_Innings_2,James Hawkins,No,12/0 score this over,Match_36
Match_36_Innings_2_Over_19,19,Match_36_Innings_2,Frederick Lewis,No,2/0 score this over,Match_36
Match_36_Innings_2_Over_20,20,Match_36_Innings_2,Corey Davis,No,2/0 score this over,Match_36
Match_37_Innings_1_Over_1,1,Match_37_Innings_1,Sheena Bean,No,4/5 score this over,Match_37
Match_37_Innings_1_Over_2,2,Match_37_Innings_1,Derrick Chase,No,10/0 score this over,Match_37
Match_37_Innings_1_Over_3_UTF,3,Match_37_Innings_1,Gabrielle Wilkins,Yes,0/1 score this over,Match_37
Match_37_Innings_1_Over_3_Completed,3,Match_37_Innings_1,Derrick Chase,No,1/1 score this over,Match_37
Match_37_Innings_1_Over_4,4,Match_37_Innings_1,Jon Jones,No,14/0 score this over,Match_37
Match_37_Innings_1_Over_5,5,Match_37_Innings_1,Krista Tucker,No,28/0 score this over,Match_37
Match_37_Innings_1_Over_6,6,Match_37_Innings_1,Gabrielle Wilkins,No,2/0 score this over,Match_37
Match_37_Innings_1_Over_7,7,Match_37_Innings_1,Sheena Bean,No,18/0 score this over,Match_37
Match_37_Innings_1_Over_8,8,Match_37_Innings_1,Derrick Chase,No,3/0 score this over,Match_37
Match_37_Innings_1_Over_9,9,Match_37_Innings_1,Jon Jones,No,16/0 score this over,Match_37
Match_37_Innings_1_Over_10,10,Match_37_Innings_1,Derrick Chase,No,7/0 score this over,Match_37
Match_37_Innings_1_Over_11,11,Match_37_Innings_1,Derrick Chase,No,2/0 score this over,Match_37
Match_37_Innings_1_Over_12,12,Match_37_Innings_1,Jon Jones,No,11/0 score this over,Match_37
Match_37_Innings_1_Over_13,13,Match_37_Innings_1,Krista Tucker,No,4/0 score this over,Match_37
Match_37_Innings_1_Over_14,14,Match_37_Innings_1,Sheena Bean,No,9/0 score this over,Match_37
Match_37_Innings_1_Over_15,15,Match_37_Innings_1,Jon Jones,No,12/0 score this over,Match_37
Match_37_Innings_1_Over_16_UTF,16,Match_37_Innings_1,Gabrielle Wilkins,Yes,1/0 score this over,Match_37
Match_37_Innings_1_Over_16_Completed,16,Match_37_Innings_1,Krista Tucker,No,2/0 score this over,Match_37
Match_37_Innings_1_Over_17,17,Match_37_Innings_1,Krista Tucker,No,13/0 score this over,Match_37
Match_37_Innings_1_Over_18,18,Match_37_Innings_1,Derrick Chase,No,15/0 score this over,Match_37
Match_37_Innings_1_Over_19,19,Match_37_Innings_1,Sheena Bean,No,16/0 score this over,Match_37
Match_37_Innings_1_Over_20,20,Match_37_Innings_1,Jon Jones,No,3/0 score this over,Match_37
Match_37_Innings_2_Over_1,1,Match_37_Innings_2,James Hawkins,No,2/0 score this over,Match_37
Match_37_Innings_2_Over_2,2,Match_37_Innings_2,James Hawkins,No,3/0 score this over,Match_37
Match_37_Innings_2_Over_3,3,Match_37_Innings_2,James Hawkins,No,12/2 score this over,Match_37
Match_37_Innings_2_Over_4,4,Match_37_Innings_2,Stephanie Bryant,No,3/3 score this over,Match_37
Match_37_Innings_2_Over_5_UTF,5,Match_37_Innings_2,Stephanie Bryant,Yes,5/1 score this over,Match_37
Match_37_Innings_2_Over_5_Completed,5,Match_37_Innings_2,Felicia Williams,No,11/0 score this over,Match_37
Match_37_Innings_2_Over_6,6,Match_37_Innings_2,Frederick Lewis,No,12/0 score this over,Match_37
Match_37_Innings_2_Over_7,7,Match_37_Innings_2,James Hawkins,No,15/0 score this over,Match_37
Match_37_Innings_2_Over_8,8,Match_37_Innings_2,Corey Davis,No,1/0 score this over,Match_37
Match_37_Innings_2_Over_9,9,Match_37_Innings_2,Felicia Williams,No,17/0 score this over,Match_37
Match_37_Innings_2_Over_10,10,Match_37_Innings_2,Frederick Lewis,No,3/0 score this over,Match_37
Match_37_Innings_2_Over_11,11,Match_37_Innings_2,Frederick Lewis,No,10/0 score this over,Match_37
Match_37_Innings_2_Over_12,12,Match_37_Innings_2,Felicia Williams,No,6/0 score this over,Match_37
Match_37_Innings_2_Over_13,13,Match_37_Innings_2,Frederick Lewis,No,7/0 score this over,Match_37
Match_37_Innings_2_Over_14,14,Match_37_Innings_2,James Hawkins,No,14/0 score this over,Match_37
Match_37_Innings_2_Over_15,15,Match_37_Innings_2,Frederick Lewis,No,5/0 score this over,Match_37
Match_37_Innings_2_Over_16,16,Match_37_Innings_2,Stephanie Bryant,No,2/0 score this over,Match_37
Match_37_Innings_2_Over_17,17,Match_37_Innings_2,Stephanie Bryant,No,13/0 score this over,Match_37
Match_37_Innings_2_Over_18,18,Match_37_Innings_2,Felicia Williams,No,10/0 score this over,Match_37
Match_37_Innings_2_Over_19,19,Match_37_Innings_2,Stephanie Bryant,No,4/0 score this over,Match_37
Match_37_Innings_2_Over_20,20,Match_37_Innings_2,Corey Davis,No,1/0 score this over,Match_37
Match_38_Innings_1_Over_1_UTF,1,Match_38_Innings_1,Sandra Clark,Yes,1/1 score this over,Match_38
Match_38_Innings_1_Over_1_Completed,1,Match_38_Innings_1,John Riggs,No,2/1 score this over,Match_38
Match_38_Innings_1_Over_2,2,Match_38_Innings_1,Kristen Garcia,No,9/2 score this over,Match_38
Match_38_Innings_1_Over_3,3,Match_38_Innings_1,Curtis Cooper,No,6/1 score this over,Match_38
Match_38_Innings_1_Over_4,4,Match_38_Innings_1,Micheal Davis,No,4/0 score this over,Match_38
Match_38_Innings_1_Over_5_UTF,5,Match_38_Innings_1,Curtis Cooper,Yes,3/0 score this over,Match_38
Match_38_Innings_1_Over_5_Completed,5,Match_38_Innings_1,Micheal Davis,No,7/0 score this over,Match_38
Match_38_Innings_1_Over_6,6,Match_38_Innings_1,Sandra Clark,No,1/0 score this over,Match_38
Match_38_Innings_1_Over_7,7,Match_38_Innings_1,Micheal Davis,No,22/0 score this over,Match_38
Match_38_Innings_1_Over_8_UTF,8,Match_38_Innings_1,John Riggs,Yes,2/0 score this over,Match_38
Match_38_Innings_1_Over_8_Completed,8,Match_38_Innings_1,Curtis Cooper,No,5/0 score this over,Match_38
Match_38_Innings_1_Over_9,9,Match_38_Innings_1,Kristen Garcia,No,2/0 score this over,Match_38
Match_38_Innings_1_Over_10_UTF,10,Match_38_Innings_1,Sandra Clark,Yes,1/0 score this over,Match_38
Match_38_Innings_1_Over_10_Completed,10,Match_38_Innings_1,Kristen Garcia,No,1/0 score this over,Match_38
Match_38_Innings_1_Over_11,11,Match_38_Innings_1,Kristen Garcia,No,4/0 score this over,Match_38
Match_38_Innings_1_Over_12,12,Match_38_Innings_1,John Riggs,No,5/0 score this over,Match_38
Match_38_Innings_1_Over_13,13,Match_38_Innings_1,Curtis Cooper,No,3/0 score this over,Match_38
Match_38_Innings_1_Over_14,14,Match_38_Innings_1,Curtis Cooper,No,3/0 score this over,Match_38
Match_38_Innings_1_Over_15,15,Match_38_Innings_1,Sandra Clark,No,1/0 score this over,Match_38
Match_38_Innings_1_Over_16,16,Match_38_Innings_1,Kristen Garcia,No,14/0 score this over,Match_38
Match_38_Innings_1_Over_17,17,Match_38_Innings_1,Curtis Cooper,No,8/0 score this over,Match_38
Match_38_Innings_1_Over_18,18,Match_38_Innings_1,Micheal Davis,No,19/0 score this over,Match_38
Match_38_Innings_1_Over_19,19,Match_38_Innings_1,John Riggs,No,11/0 score this over,Match_38
Match_38_Innings_1_Over_20,20,Match_38_Innings_1,Kristen Garcia,No,1/0 score this over,Match_38
Match_38_Innings_2_Over_1,1,Match_38_Innings_2,Victor Ward,No,13/3 score this over,Match_38
Match_38_Innings_2_Over_2,2,Match_38_Innings_2,Victor Ward,No,8/3 score this over,Match_38
Match_38_Innings_2_Over_3,3,Match_38_Innings_2,Brian Hill,No,3/3 score this over,Match_38
Match_38_Innings_2_Over_4,4,Match_38_Innings_2,Andrea Williams,No,2/0 score this over,Match_38
Match_38_Innings_2_Over_5,5,Match_38_Innings_2,Jonathan Jones,No,12/0 score this over,Match_38
Match_38_Innings_2_Over_6,6,Match_38_Innings_2,Brian Hill,No,1/0 score this over,Match_38
Match_38_Innings_2_Over_7_UTF,7,Match_38_Innings_2,Victor Ward,Yes,0/0 score this over,Match_38
Match_38_Innings_2_Over_7_Completed,7,Match_38_Innings_2,Andrea Williams,No,1/0 score this over,Match_38
Match_38_Innings_2_Over_8,8,Match_38_Innings_2,Pamela Levine,No,5/0 score this over,Match_38
Match_38_Innings_2_Over_9,9,Match_38_Innings_2,Andrea Williams,No,2/0 score this over,Match_38
Match_38_Innings_2_Over_10,10,Match_38_Innings_2,Pamela Levine,No,8/0 score this over,Match_38
Match_38_Innings_2_Over_11,11,Match_38_Innings_2,Victor Ward,No,5/0 score this over,Match_38
Match_38_Innings_2_Over_12,12,Match_38_Innings_2,Pamela Levine,No,2/0 score this over,Match_38
Match_38_Innings_2_Over_13,13,Match_38_Innings_2,Victor Ward,No,5/0 score this over,Match_38
Match_38_Innings_2_Over_14,14,Match_38_Innings_2,Jonathan Jones,No,20/0 score this over,Match_38
Match_38_Innings_2_Over_15,15,Match_38_Innings_2,Brian Hill,No,8/0 score this over,Match_38
Match_38_Innings_2_Over_16,16,Match_38_Innings_2,Victor Ward,No,19/0 score this over,Match_38
Match_38_Innings_2_Over_17,17,Match_38_Innings_2,Victor Ward,No,4/0 score this over,Match_38
Match_38_Innings_2_Over_18,18,Match_38_Innings_2,Brian Hill,No,7/0 score this over,Match_38
Match_38_Innings_2_Over_19,19,Match_38_Innings_2,Pamela Levine,No,12/0 score this over,Match_38
Match_38_Innings_2_Over_20,20,Match_38_Innings_2,Jonathan Jones,No,3/0 score this over,Match_38
Match_39_Innings_1_Over_1,1,Match_39_Innings_1,Krista Tucker,No,7/3 score this over,Match_39
Match_39_Innings_1_Over_2,2,Match_39_Innings_1,Gabrielle Wilkins,No,17/3 score this over,Match_39
Match_39_Innings_1_Over_3,3,Match_39_Innings_1,Gabrielle Wilkins,No,4/1 score this over,Match_39
Match_39_Innings_1_Over_4,4,Match_39_Innings_1,Krista Tucker,No,14/0 score this over,Match_39
Match_39_Innings_1_Over_5,5,Match_39_Innings_1,Krista Tucker,No,3/0 score this over,Match_39
Match_39_Innings_1_Over_6,6,Match_39_Innings_1,Derrick Chase,No,5/3 score this over,Match_39
Match_39_Innings_1_Over_7,7,Match_39_Innings_1,Derrick Chase,No,3/0 score this over,Match_39
Match_39_Innings_1_Over_8,8,Match_39_Innings_1,Krista Tucker,No,15/0 score this over,Match_39
Match_39_Innings_1_Over_9,9,Match_39_Innings_1,Jon Jones,No,2/0 score this over,Match_39
Match_39_Innings_1_Over_10,10,Match_39_Innings_1,Sheena Bean,No,16/0 score this over,Match_39
Match_39_Innings_1_Over_11,11,Match_39_Innings_1,Sheena Bean,No,4/0 score this over,Match_39
Match_39_Innings_1_Over_12,12,Match_39_Innings_1,Jon Jones,No,7/0 score this over,Match_39
Match_39_Innings_1_Over_13,13,Match_39_Innings_1,Gabrielle Wilkins,No,1/0 score this over,Match_39
Match_39_Innings_1_Over_14,14,Match_39_Innings_1,Jon Jones,No,8/0 score this over,Match_39
Match_39_Innings_1_Over_15,15,Match_39_Innings_1,Derrick Chase,No,6/0 score this over,Match_39
Match_39_Innings_1_Over_16,16,Match_39_Innings_1,Sheena Bean,No,5/0 score this over,Match_39
Match_39_Innings_1_Over_17,17,Match_39_Innings_1,Derrick Chase,No,5/0 score this over,Match_39
Match_39_Innings_1_Over_18,18,Match_39_Innings_1,Jon Jones,No,2/0 score this over,Match_39
Match_39_Innings_1_Over_19,19,Match_39_Innings_1,Gabrielle Wilkins,No,13/0 score this over,Match_39
Match_39_Innings_1_Over_20,20,Match_39_Innings_1,Gabrielle Wilkins,No,12/0 score this over,Match_39
Match_39_Innings_2_Over_1,1,Match_39_Innings_2,Victor Ward,No,14/1 score this over,Match_39
Match_39_Innings_2_Over_2,2,Match_39_Innings_2,Andrea Williams,No,3/1 score this over,Match_39
Match_39_Innings_2_Over_3,3,Match_39_Innings_2,Brian Hill,No,1/0 score this over,Match_39
Match_39_Innings_2_Over_4,4,Match_39_Innings_2,Victor Ward,No,2/0 score this over,Match_39
Match_39_Innings_2_Over_5,5,Match_39_Innings_2,Brian Hill,No,8/0 score this over,Match_39
Match_39_Innings_2_Over_6,6,Match_39_Innings_2,Victor Ward,No,6/0 score this over,Match_39
Match_39_Innings_2_Over_7,7,Match_39_Innings_2,Victor Ward,No,1/0 score this over,Match_39
Match_39_Innings_2_Over_8,8,Match_39_Innings_2,Jonathan Jones,No,4/0 score this over,Match_39
Match_39_Innings_2_Over_9,9,Match_39_Innings_2,Victor Ward,No,2/0 score this over,Match_39
Match_39_Innings_2_Over_10,10,Match_39_Innings_2,Victor Ward,No,3/0 score this over,Match_39
Match_39_Innings_2_Over_11,11,Match_39_Innings_2,Brian Hill,No,4/0 score this over,Match_39
Match_39_Innings_2_Over_12,12,Match_39_Innings_2,Brian Hill,No,6/0 score this over,Match_39
Match_39_Innings_2_Over_13,13,Match_39_Innings_2,Andrea Williams,No,11/0 score this over,Match_39
Match_39_Innings_2_Over_14,14,Match_39_Innings_2,Brian Hill,No,3/0 score this over,Match_39
Match_39_Innings_2_Over_15,15,Match_39_Innings_2,Victor Ward,No,9/0 score this over,Match_39
