Name,Number,Over,Batsman,Result,Runs,Dismissal Type,Dismissal Fielder,Notes,Innings,Match,Bowler
Match_26_Innings_2_Over_17_Delivery_6,6,Match_26_Innings_2_Over_17,Ronald Johnson,Runs,1,,,1 runs this delivery,Match_26_Innings_2,Match_26,Amy Fletcher
Match_26_Innings_2_Over_18_Delivery_1,1,Match_26_Innings_2_Over_18,Ronald Johnson,Runs,1,,,1 runs this delivery,Match_26_Innings_2,Match_26,Thomas Williams
Match_26_Innings_2_Over_18_Delivery_2,2,Match_26_Innings_2_Over_18,Ronald Johnson,Runs,1,,,1 runs this delivery,Match_26_Innings_2,Match_26,Thomas Williams
Match_26_Innings_2_Over_18_Delivery_3,3,Match_26_Innings_2_Over_18,Ronald Johnson,Runs,1,,,1 runs this delivery,Match_26_Innings_2,Match_26,Thomas Williams
Match_26_Innings_2_Over_18_Delivery_4,4,Match_26_Innings_2_Over_18,Ronald Johnson,Runs,1,,,1 runs this delivery,Match_26_Innings_2,Match_26,Thomas Williams
Match_26_Innings_2_Over_18_Delivery_5,5,Match_26_Innings_2_Over_18,Ronald Johnson,Runs,1,,,1 runs this delivery,Match_26_Innings_2,Match_26,Thomas Williams
Match_26_Innings_2_Over_18_Delivery_6,6,Match_26_Innings_2_Over_18,Ronald Johnson,Runs,1,,,1 runs this delivery,Match_26_Innings_2,Match_26,Thomas Williams
Match_26_Innings_2_Over_19_Delivery_1,1,Match_26_Innings_2_Over_19,Ronald Johnson,Runs,1,,,1 runs this delivery,Match_26_Innings_2,Match_26,Amy Fletcher
Match_26_Innings_2_Over_19_Delivery_2,2,Match_26_Innings_2_Over_19,Ronald Johnson,Runs,1,,,1 runs this delivery,Match_26_Innings_2,Match_26,Amy Fletcher
Match_26_Innings_2_Over_19_Delivery_3,3,Match_26_Innings_2_Over_19,Ronald Johnson,Runs,1,,,1 runs this delivery,Match_26_Innings_2,Match_26,Amy Fletcher
Match_26_Innings_2_Over_19_Delivery_4,4,Match_26_Innings_2_Over_19,Ronald Johnson,Runs,1,,,1 runs this delivery,Match_26_Innings_2,Match_26,Amy Fletcher
Match_26_Innings_2_Over_19_Delivery_5,5,Match_26_Innings_2_Over_19,Ronald Johnson,Runs,1,,,1 runs this delivery,Match_26_Innings_2,Match_26,Amy Fletcher
Match_26_Innings_2_Over_19_Delivery_6,6,Match_26_Innings_2_Over_19,Ronald Johnson,Runs,1,,,1 runs this delivery,Match_26_Innings_2,Match_26,Amy Fletcher
Match_26_Innings_2_Over_20_Delivery_1,1,Match_26_Innings_2_Over_20,Ronald Johnson,Runs,1,,,1 runs this delivery,Match_26_Innings_2,Match_26,Mitchell Marquez
Match_26_Innings_2_Over_20_Delivery_2,2,Match_26_Innings_2_Over_20,Ronald Johnson,Dot Ball,0,,,0 runs this delivery,Match_26_Innings_2,Match_26,Mitchell Marquez
Match_26_Innings_2_Over_20_Delivery_3,3,Match_26_Innings_2_Over_20,Ronald Johnson,Runs,1,,,1 runs this delivery,Match_26_Innings_2,Match_26,Mitchell Marquez
Match_26_Innings_2_Over_20_Delivery_4,4,Match_26_Innings_2_Over_20,Ronald Johnson,Dot Ball,0,,,0 runs this delivery,Match_26_Innings_2,Match_26,Mitchell Marquez
Match_26_Innings_2_Over_20_Delivery_5,5,Match_26_Innings_2_Over_20,Ronald Johnson,Dot Ball,0,,,0 runs this delivery,Match_26_Innings_2,Match_26,Mitchell Marquez
Match_26_Innings_2_Over_20_Delivery_6,6,Match_26_Innings_2_Over_20,Ronald Johnson,Runs,1,,,1 runs this delivery,Match_26_Innings_2,Match_26,Mitchell Marquez
Match_27_Innings_1_Over_1_Delivery_1,1,Match_27_Innings_1_Over_1,Jennifer Rivera,Runs,2,,,2 runs this delivery,Match_27_Innings_1,Match_27,Christopher Welch
Match_27_Innings_1_Over_1_Delivery_2,2,Match_27_Innings_1_Over_1,Jennifer Rivera,Runs,1,,,1 runs this delivery,Match_27_Innings_1,Match_27,Christopher Welch
Match_27_Innings_1_Over_1_Delivery_3,3,Match_27_Innings_1_Over_1,Jennifer Rivera,Runs,1,,,1 runs this delivery,Match_27_Innings_1,Match_27,Christopher Welch
Match_27_Innings_1_Over_1_Delivery_4,4,Match_27_Innings_1_Over_1,Jennifer Rivera,Runs,6,,,6 runs this delivery,Match_27_Innings_1,Match_27,Christopher Welch
Match_27_Innings_1_Over_1_Delivery_5,5,Match_27_Innings_1_Over_1,Jennifer Rivera,Runs,1,,,1 runs this delivery,Match_27_Innings_1,Match_27,Christopher Welch
Match_27_Innings_1_Over_1_Delivery_6,6,Match_27_Innings_1_Over_1,Jennifer Rivera,Runs,1,,,1 runs this delivery,Match_27_Innings_1,Match_27,Christopher Welch
Match_27_Innings_1_Over_2_Delivery_1,1,Match_27_Innings_1_Over_2,Jennifer Rivera,Runs,3,,,3 runs this delivery,Match_27_Innings_1,Match_27,Angelica Lyons
Match_27_Innings_1_Over_2_Delivery_2,2,Match_27_Innings_1_Over_2,Jennifer Rivera,Runs,10,,,10 runs this delivery,Match_27_Innings_1,Match_27,Angelica Lyons
Match_27_Innings_1_Over_2_Delivery_3,3,Match_27_Innings_1_Over_2,Jennifer Rivera,Runs,8,,,8 runs this delivery,Match_27_Innings_1,Match_27,Angelica Lyons
Match_27_Innings_1_Over_2_Delivery_4,4,Match_27_Innings_1_Over_2,Jennifer Rivera,Dismissal,,Stumped,Steven Holmes,Jennifer Rivera wicket taken,Match_27_Innings_1,Match_27,Angelica Lyons
Match_27_Innings_1_Over_2_Delivery_5,5,Match_27_Innings_1_Over_2,Barry Henry,Runs,2,,,2 runs this delivery,Match_27_Innings_1,Match_27,Angelica Lyons
Match_27_Innings_1_Over_2_Delivery_6,6,Match_27_Innings_1_Over_2,Barry Henry,Dismissal,,LBW,,Barry Henry wicket taken,Match_27_Innings_1,Match_27,Angelica Lyons
Match_27_Innings_1_Over_3_Delivery_1,1,Match_27_Innings_1_Over_3,Keith Cox,Dot Ball,0,,,0 runs this delivery,Match_27_Innings_1,Match_27,Angelica Lyons
Match_27_Innings_1_Over_3_Delivery_2,2,Match_27_Innings_1_Over_3,Keith Cox,Dot Ball,0,,,0 runs this delivery,Match_27_Innings_1,Match_27,Angelica Lyons
Match_27_Innings_1_Over_3_Delivery_3,3,Match_27_Innings_1_Over_3,Keith Cox,Dot Ball,0,,,0 runs this delivery,Match_27_Innings_1,Match_27,Angelica Lyons
Match_27_Innings_1_Over_3_Delivery_4,4,Match_27_Innings_1_Over_3,Keith Cox,Dot Ball,0,,,0 runs this delivery,Match_27_Innings_1,Match_27,Angelica Lyons
Match_27_Innings_1_Over_3_Delivery_5,5,Match_27_Innings_1_Over_3,Keith Cox,Dismissal,,Bowler,,Keith Cox wicket taken,Match_27_Innings_1,Match_27,Angelica Lyons
Match_27_Innings_1_Over_3_Delivery_6,6,Match_27_Innings_1_Over_3,Nicole Lopez,Runs,1,,,1 runs this delivery,Match_27_Innings_1,Match_27,Angelica Lyons
Match_27_Innings_1_Over_4_Delivery_1,1,Match_27_Innings_1_Over_4,Nicole Lopez,Runs,1,,,1 runs this delivery,Match_27_Innings_1,Match_27,Megan Cunningham
Match_27_Innings_1_Over_4_Delivery_2,2,Match_27_Innings_1_Over_4,Nicole Lopez,Runs,1,,,1 runs this delivery,Match_27_Innings_1,Match_27,Megan Cunningham
Match_27_Innings_1_Over_4_Delivery_3,3,Match_27_Innings_1_Over_4,Nicole Lopez,Runs,1,,,1 runs this delivery,Match_27_Innings_1,Match_27,Megan Cunningham
Match_27_Innings_1_Over_4_Delivery_4,4,Match_27_Innings_1_Over_4,Nicole Lopez,Runs,1,,,1 runs this delivery,Match_27_Innings_1,Match_27,Megan Cunningham
Match_27_Innings_1_Over_4_Delivery_5,5,Match_27_Innings_1_Over_4,Nicole Lopez,Runs,1,,,1 runs this delivery,Match_27_Innings_1,Match_27,Megan Cunningham
Match_27_Innings_1_Over_4_Delivery_6,6,Match_27_Innings_1_Over_4,Nicole Lopez,Runs,1,,,1 runs this delivery,Match_27_Innings_1,Match_27,Megan Cunningham
Match_27_Innings_1_Over_5_Delivery_1,1,Match_27_Innings_1_Over_5,Nicole Lopez,Runs,1,,,1 runs this delivery,Match_27_Innings_1,Match_27,Megan Cunningham
Match_27_Innings_1_Over_5_Delivery_2,2,Match_27_Innings_1_Over_5,Nicole Lopez,Runs,4,,,4 runs this delivery,Match_27_Innings_1,Match_27,Megan Cunningham
Match_27_Innings_1_Over_5_Delivery_3,3,Match_27_Innings_1_Over_5,Nicole Lopez,Runs,1,,,1 runs this delivery,Match_27_Innings_1,Match_27,Megan Cunningham
Match_27_Innings_1_Over_5_Delivery_4,4,Match_27_Innings_1_Over_5,Nicole Lopez,Runs,3,,,3 runs this delivery,Match_27_Innings_1,Match_27,Megan Cunningham
Match_27_Innings_1_Over_5_Delivery_5,5,Match_27_Innings_1_Over_5,Nicole Lopez,Runs,1,,,1 runs this delivery,Match_27_Innings_1,Match_27,Megan Cunningham
Match_27_Innings_1_Over_5_Delivery_6,6,Match_27_Innings_1_Over_5,Nicole Lopez,Runs,5,,,5 runs this delivery,Match_27_Innings_1,Match_27,Megan Cunningham
Match_27_Innings_1_Over_6_Delivery_1,1,Match_27_Innings_1_Over_6,Nicole Lopez,Runs,1,,,1 runs this delivery,Match_27_Innings_1,Match_27,Megan Cunningham
Match_27_Innings_1_Over_6_Delivery_2,2,Match_27_Innings_1_Over_6,Nicole Lopez,Runs,3,,,3 runs this delivery,Match_27_Innings_1,Match_27,Megan Cunningham
Match_27_Innings_1_Over_6_Delivery_3,3,Match_27_Innings_1_Over_6,Nicole Lopez,Dismissal,,Bowler,,Nicole Lopez wicket taken,Match_27_Innings_1,Match_27,Megan Cunningham
Match_27_Innings_1_Over_6_Delivery_4,4,Match_27_Innings_1_Over_6,Michael Myers,Dismissal,,Caught,Christopher Welch,Michael Myers wicket taken,Match_27_Innings_1,Match_27,Megan Cunningham
Match_27_Innings_1_Over_6_Delivery_5,5,Match_27_Innings_1_Over_6,Jennifer Rivera,Runs,1,,,1 runs this delivery,Match_27_Innings_1,Match_27,Megan Cunningham
Match_27_Innings_1_Over_6_Delivery_6,6,Match_27_Innings_1_Over_6,Jennifer Rivera,Runs,2,,,2 runs this delivery,Match_27_Innings_1,Match_27,Megan Cunningham
Match_27_Innings_1_Over_7_Delivery_1,1,Match_27_Innings_1_Over_7,Jennifer Rivera,Runs,2,,,2 runs this delivery,Match_27_Innings_1,Match_27,Angelica Lyons
Match_27_Innings_1_Over_7_Delivery_2,2,Match_27_Innings_1_Over_7,Jennifer Rivera,Runs,2,,,2 runs this delivery,Match_27_Innings_1,Match_27,Angelica Lyons
Match_27_Innings_1_Over_7_Delivery_3,3,Match_27_Innings_1_Over_7,Jennifer Rivera,Runs,1,,,1 runs this delivery,Match_27_Innings_1,Match_27,Angelica Lyons
Match_27_Innings_1_Over_7_Delivery_4,4,Match_27_Innings_1_Over_7,Jennifer Rivera,Runs,2,,,2 runs this delivery,Match_27_Innings_1,Match_27,Angelica Lyons
Match_27_Innings_1_Over_7_Delivery_5,5,Match_27_Innings_1_Over_7,Jennifer Rivera,Runs,1,,,1 runs this delivery,Match_27_Innings_1,Match_27,Angelica Lyons
Match_27_Innings_1_Over_7_Delivery_6,6,Match_27_Innings_1_Over_7,Jennifer Rivera,Runs,1,,,1 runs this delivery,Match_27_Innings_1,Match_27,Angelica Lyons
Match_27_Innings_1_Over_8_UTF_Delivery_1,1,Match_27_Innings_1_Over_8_UTF,Jennifer Rivera,Dot Ball,0,,,0 runs this delivery,Match_27_Innings_1,Match_27,Angelica Lyons
Match_27_Innings_1_Over_8_UTF_Delivery_2,2,Match_27_Innings_1_Over_8_UTF,Jennifer Rivera,Runs,1,,,1 runs this delivery,Match_27_Innings_1,Match_27,Angelica Lyons
Match_27_Innings_1_Over_8_UTF_Delivery_3,3,Match_27_Innings_1_Over_8_UTF,Jennifer Rivera,Dot Ball,0,,,0 runs this delivery,Match_27_Innings_1,Match_27,Angelica Lyons
Match_27_Innings_1_Over_8_Completed_Delivery_4,4,Match_27_Innings_1_Over_8_Completed,Jennifer Rivera,Runs,1,,,1 runs this delivery,Match_27_Innings_1,Match_27,Alexandria Thompson
Match_27_Innings_1_Over_8_Completed_Delivery_5,5,Match_27_Innings_1_Over_8_Completed,Jennifer Rivera,Dot Ball,0,,,0 runs this delivery,Match_27_Innings_1,Match_27,Alexandria Thompson
Match_27_Innings_1_Over_8_Completed_Delivery_6,6,Match_27_Innings_1_Over_8_Completed,Jennifer Rivera,Runs,1,,,1 runs this delivery,Match_27_Innings_1,Match_27,Alexandria Thompson
Match_27_Innings_1_Over_9_Delivery_1,1,Match_27_Innings_1_Over_9,Jennifer Rivera,Runs,1,,,1 runs this delivery,Match_27_Innings_1,Match_27,Megan Cunningham
Match_27_Innings_1_Over_9_Delivery_2,2,Match_27_Innings_1_Over_9,Jennifer Rivera,Runs,1,,,1 runs this delivery,Match_27_Innings_1,Match_27,Megan Cunningham
Match_27_Innings_1_Over_9_Delivery_3,3,Match_27_Innings_1_Over_9,Jennifer Rivera,Dot Ball,0,,,0 runs this delivery,Match_27_Innings_1,Match_27,Megan Cunningham
Match_27_Innings_1_Over_9_Delivery_4,4,Match_27_Innings_1_Over_9,Jennifer Rivera,Dot Ball,0,,,0 runs this delivery,Match_27_Innings_1,Match_27,Megan Cunningham
Match_27_Innings_1_Over_9_Delivery_5,5,Match_27_Innings_1_Over_9,Jennifer Rivera,Dot Ball,0,,,0 runs this delivery,Match_27_Innings_1,Match_27,Megan Cunningham
Match_27_Innings_1_Over_9_Delivery_6,6,Match_27_Innings_1_Over_9,Jennifer Rivera,Runs,1,,,1 runs this delivery,Match_27_Innings_1,Match_27,Megan Cunningham
Match_27_Innings_1_Over_10_Delivery_1,1,Match_27_Innings_1_Over_10,Jennifer Rivera,Runs,1,,,1 runs this delivery,Match_27_Innings_1,Match_27,Angelica Lyons
Match_27_Innings_1_Over_10_Delivery_2,2,Match_27_Innings_1_Over_10,Jennifer Rivera,Runs,1,,,1 runs this delivery,Match_27_Innings_1,Match_27,Angelica Lyons
Match_27_Innings_1_Over_10_Delivery_3,3,Match_27_Innings_1_Over_10,Jennifer Rivera,Runs,1,,,1 runs this delivery,Match_27_Innings_1,Match_27,Angelica Lyons
Match_27_Innings_1_Over_10_Delivery_4,4,Match_27_Innings_1_Over_10,Jennifer Rivera,Runs,1,,,1 runs this delivery,Match_27_Innings_1,Match_27,Angelica Lyons
Match_27_Innings_1_Over_10_Delivery_5,5,Match_27_Innings_1_Over_10,Jennifer Rivera,Runs,1,,,1 runs this delivery,Match_27_Innings_1,Match_27,Angelica Lyons
Match_27_Innings_1_Over_10_Delivery_6,6,Match_27_Innings_1_Over_10,Jennifer Rivera,Runs,2,,,2 runs this delivery,Match_27_Innings_1,Match_27,Angelica Lyons
Match_27_Innings_1_Over_11_Delivery_1,1,Match_27_Innings_1_Over_11,Jennifer Rivera,Dot Ball,0,,,0 runs this delivery,Match_27_Innings_1,Match_27,Christopher Welch
Match_27_Innings_1_Over_11_Delivery_2,2,Match_27_Innings_1_Over_11,Jennifer Rivera,Dot Ball,0,,,0 runs this delivery,Match_27_Innings_1,Match_27,Christopher Welch
Match_27_Innings_1_Over_11_Delivery_3,3,Match_27_Innings_1_Over_11,Jennifer Rivera,Dot Ball,0,,,0 runs this delivery,Match_27_Innings_1,Match_27,Christopher Welch
Match_27_Innings_1_Over_11_Delivery_4,4,Match_27_Innings_1_Over_11,Jennifer Rivera,Dot Ball,0,,,0 runs this delivery,Match_27_Innings_1,Match_27,Christopher Welch
Match_27_Innings_1_Over_11_Delivery_5,5,Match_27_Innings_1_Over_11,Jennifer Rivera,Dot Ball,0,,,0 runs this delivery,Match_27_Innings_1,Match_27,Christopher Welch
Match_27_Innings_1_Over_11_Delivery_6,6,Match_27_Innings_1_Over_11,Jennifer Rivera,Runs,1,,,1 runs this delivery,Match_27_Innings_1,Match_27,Christopher Welch
Match_27_Innings_1_Over_12_Delivery_1,1,Match_27_Innings_1_Over_12,Jennifer Rivera,Runs,5,,,5 runs this delivery,Match_27_Innings_1,Match_27,Megan Cunningham
Match_27_Innings_1_Over_12_Delivery_2,2,Match_27_Innings_1_Over_12,Jennifer Rivera,Runs,7,,,7 runs this delivery,Match_27_Innings_1,Match_27,Megan Cunningham
Match_27_Innings_1_Over_12_Delivery_3,3,Match_27_Innings_1_Over_12,Jennifer Rivera,Runs,3,,,3 runs this delivery,Match_27_Innings_1,Match_27,Megan Cunningham
Match_27_Innings_1_Over_12_Delivery_4,4,Match_27_Innings_1_Over_12,Jennifer Rivera,Runs,3,,,3 runs this delivery,Match_27_Innings_1,Match_27,Megan Cunningham
Match_27_Innings_1_Over_12_Delivery_5,5,Match_27_Innings_1_Over_12,Jennifer Rivera,Runs,6,,,6 runs this delivery,Match_27_Innings_1,Match_27,Megan Cunningham
Match_27_Innings_1_Over_12_Delivery_6,6,Match_27_Innings_1_Over_12,Jennifer Rivera,Runs,1,,,1 runs this delivery,Match_27_Innings_1,Match_27,Megan Cunningham
Match_27_Innings_1_Over_13_Delivery_1,1,Match_27_Innings_1_Over_13,Jennifer Rivera,Runs,1,,,1 runs this delivery,Match_27_Innings_1,Match_27,Angelica Lyons
Match_27_Innings_1_Over_13_Delivery_2,2,Match_27_Innings_1_Over_13,Jennifer Rivera,Runs,1,,,1 runs this delivery,Match_27_Innings_1,Match_27,Angelica Lyons
Match_27_Innings_1_Over_13_Delivery_3,3,Match_27_Innings_1_Over_13,Jennifer Rivera,Runs,1,,,1 runs this delivery,Match_27_Innings_1,Match_27,Angelica Lyons
Match_27_Innings_1_Over_13_Delivery_4,4,Match_27_Innings_1_Over_13,Jennifer Rivera,Runs,1,,,1 runs this delivery,Match_27_Innings_1,Match_27,Angelica Lyons
Match_27_Innings_1_Over_13_Delivery_5,5,Match_27_Innings_1_Over_13,Jennifer Rivera,Runs,1,,,1 runs this delivery,Match_27_Innings_1,Match_27,Angelica Lyons
Match_27_Innings_1_Over_13_Delivery_6,6,Match_27_Innings_1_Over_13,Jennifer Rivera,Runs,2,,,2 runs this delivery,Match_27_Innings_1,Match_27,Angelica Lyons
Match_27_Innings_1_Over_14_Delivery_1,1,Match_27_Innings_1_Over_14,Jennifer Rivera,Dot Ball,0,,,0 runs this delivery,Match_27_Innings_1,Match_27,Christopher Welch
Match_27_Innings_1_Over_14_Delivery_2,2,Match_27_Innings_1_Over_14,Jennifer Rivera,Dot Ball,0,,,0 runs this delivery,Match_27_Innings_1,Match_27,Christopher Welch
Match_27_Innings_1_Over_14_Delivery_3,3,Match_27_Innings_1_Over_14,Jennifer Rivera,Runs,1,,,1 runs this delivery,Match_27_Innings_1,Match_27,Christopher Welch
Match_27_Innings_1_Over_14_Delivery_4,4,Match_27_Innings_1_Over_14,Jennifer Rivera,Dot Ball,0,,,0 runs this delivery,Match_27_Innings_1,Match_27,Christopher Welch
Match_27_Innings_1_Over_14_Delivery_5,5,Match_27_Innings_1_Over_14,Jennifer Rivera,Dot Ball,0,,,0 runs this delivery,Match_27_Innings_1,Match_27,Christopher Welch
Match_27_Innings_1_Over_14_Delivery_6,6,Match_27_Innings_1_Over_14,Jennifer Rivera,Dot Ball,0,,,0 runs this delivery,Match_27_Innings_1,Match_27,Christopher Welch
Match_27_Innings_1_Over_15_Delivery_1,1,Match_27_Innings_1_Over_15,Jennifer Rivera,Dot Ball,0,,,0 runs this delivery,Match_27_Innings_1,Match_27,Megan Cunningham
Match_27_Innings_1_Over_15_Delivery_2,2,Match_27_Innings_1_Over_15,Jennifer Rivera,Dot Ball,0,,,0 runs this delivery,Match_27_Innings_1,Match_27,Megan Cunningham
Match_27_Innings_1_Over_15_Delivery_3,3,Match_27_Innings_1_Over_15,Jennifer Rivera,Dot Ball,0,,,0 runs this delivery,Match_27_Innings_1,Match_27,Megan Cunningham
Match_27_Innings_1_Over_15_Delivery_4,4,Match_27_Innings_1_Over_15,Jennifer Rivera,Dot Ball,0,,,0 runs this delivery,Match_27_Innings_1,Match_27,Megan Cunningham
Match_27_Innings_1_Over_15_Delivery_5,5,Match_27_Innings_1_Over_15,Jennifer Rivera,Dot Ball,0,,,0 runs this delivery,Match_27_Innings_1,Match_27,Megan Cunningham
Match_27_Innings_1_Over_15_Delivery_6,6,Match_27_Innings_1_Over_15,Jennifer Rivera,Runs,1,,,1 runs this delivery,Match_27_Innings_1,Match_27,Megan Cunningham
Match_27_Innings_1_Over_16_Delivery_1,1,Match_27_Innings_1_Over_16,Jennifer Rivera,Dot Ball,0,,,0 runs this delivery,Match_27_Innings_1,Match_27,Victoria Jacobs
Match_27_Innings_1_Over_16_Delivery_2,2,Match_27_Innings_1_Over_16,Jennifer Rivera,Dot Ball,0,,,0 runs this delivery,Match_27_Innings_1,Match_27,Victoria Jacobs
Match_27_Innings_1_Over_16_Delivery_3,3,Match_27_Innings_1_Over_16,Jennifer Rivera,Runs,1,,,1 runs this delivery,Match_27_Innings_1,Match_27,Victoria Jacobs
Match_27_Innings_1_Over_16_Delivery_4,4,Match_27_Innings_1_Over_16,Jennifer Rivera,Dot Ball,0,,,0 runs this delivery,Match_27_Innings_1,Match_27,Victoria Jacobs
Match_27_Innings_1_Over_16_Delivery_5,5,Match_27_Innings_1_Over_16,Jennifer Rivera,Dot Ball,0,,,0 runs this delivery,Match_27_Innings_1,Match_27,Victoria Jacobs
Match_27_Innings_1_Over_16_Delivery_6,6,Match_27_Innings_1_Over_16,Jennifer Rivera,Dot Ball,0,,,0 runs this delivery,Match_27_Innings_1,Match_27,Victoria Jacobs
Match_27_Innings_1_Over_17_Delivery_1,1,Match_27_Innings_1_Over_17,Jennifer Rivera,Runs,1,,,1 runs this delivery,Match_27_Innings_1,Match_27,Angelica Lyons
Match_27_Innings_1_Over_17_Delivery_2,2,Match_27_Innings_1_Over_17,Jennifer Rivera,Runs,1,,,1 runs this delivery,Match_27_Innings_1,Match_27,Angelica Lyons
Match_27_Innings_1_Over_17_Delivery_3,3,Match_27_Innings_1_Over_17,Jennifer Rivera,Dot Ball,0,,,0 runs this delivery,Match_27_Innings_1,Match_27,Angelica Lyons
Match_27_Innings_1_Over_17_Delivery_4,4,Match_27_Innings_1_Over_17,Jennifer Rivera,Dot Ball,0,,,0 runs this delivery,Match_27_Innings_1,Match_27,Angelica Lyons
Match_27_Innings_1_Over_17_Delivery_5,5,Match_27_Innings_1_Over_17,Jennifer Rivera,Runs,1,,,1 runs this delivery,Match_27_Innings_1,Match_27,Angelica Lyons
Match_27_Innings_1_Over_17_Delivery_6,6,Match_27_Innings_1_Over_17,Jennifer Rivera,Runs,1,,,1 runs this delivery,Match_27_Innings_1,Match_27,Angelica Lyons
Match_27_Innings_1_Over_18_Delivery_1,1,Match_27_Innings_1_Over_18,Jennifer Rivera,Runs,1,,,1 runs this delivery,Match_27_Innings_1,Match_27,Megan Cunningham
Match_27_Innings_1_Over_18_Delivery_2,2,Match_27_Innings_1_Over_18,Jennifer Rivera,Dot Ball,0,,,0 runs this delivery,Match_27_Innings_1,Match_27,Megan Cunningham
Match_27_Innings_1_Over_18_Delivery_3,3,Match_27_Innings_1_Over_18,Jennifer Rivera,Dot Ball,0,,,0 runs this delivery,Match_27_Innings_1,Match_27,Megan Cunningham
Match_27_Innings_1_Over_18_Delivery_4,4,Match_27_Innings_1_Over_18,Jennifer Rivera,Dot Ball,0,,,0 runs this delivery,Match_27_Innings_1,Match_27,Megan Cunningham
Match_27_Innings_1_Over_18_Delivery_5,5,Match_27_Innings_1_Over_18,Jennifer Rivera,Dot Ball,0,,,0 runs this delivery,Match_27_Innings_1,Match_27,Megan Cunningham
Match_27_Innings_1_Over_18_Delivery_6,6,Match_27_Innings_1_Over_18,Jennifer Rivera,Dot Ball,0,,,0 runs this delivery,Match_27_Innings_1,Match_27,Megan Cunningham
Match_27_Innings_1_Over_19_Delivery_1,1,Match_27_Innings_1_Over_19,Jennifer Rivera,Dot Ball,0,,,0 runs this delivery,Match_27_Innings_1,Match_27,Megan Cunningham
Match_27_Innings_1_Over_19_Delivery_2,2,Match_27_Innings_1_Over_19,Jennifer Rivera,Dot Ball,0,,,0 runs this delivery,Match_27_Innings_1,Match_27,Megan Cunningham
Match_27_Innings_1_Over_19_Delivery_3,3,Match_27_Innings_1_Over_19,Jennifer Rivera,Dot Ball,0,,,0 runs this delivery,Match_27_Innings_1,Match_27,Megan Cunningham
Match_27_Innings_1_Over_19_Delivery_4,4,Match_27_Innings_1_Over_19,Jennifer Rivera,Runs,1,,,1 runs this delivery,Match_27_Innings_1,Match_27,Megan Cunningham
Match_27_Innings_1_Over_19_Delivery_5,5,Match_27_Innings_1_Over_19,Jennifer Rivera,Dot Ball,0,,,0 runs this delivery,Match_27_Innings_1,Match_27,Megan Cunningham
Match_27_Innings_1_Over_19_Delivery_6,6,Match_27_Innings_1_Over_19,Jennifer Rivera,Dot Ball,0,,,0 runs this delivery,Match_27_Innings_1,Match_27,Megan Cunningham
Match_27_Innings_1_Over_20_Delivery_1,1,Match_27_Innings_1_Over_20,Jennifer Rivera,Dot Ball,0,,,0 runs this delivery,Match_27_Innings_1,Match_27,Alexandria Thompson
Match_27_Innings_1_Over_20_Delivery_2,2,Match_27_Innings_1_Over_20,Jennifer Rivera,Runs,1,,,1 runs this delivery,Match_27_Innings_1,Match_27,Alexandria Thompson
Match_27_Innings_1_Over_20_Delivery_3,3,Match_27_Innings_1_Over_20,Jennifer Rivera,Runs,1,,,1 runs this delivery,Match_27_Innings_1,Match_27,Alexandria Thompson
